Exchange,Segment,ExchSeg,Token,FullName,Symbol,TradingSymbol,Series,ISIN,LotSize,TickSize,PricePrecision,OptionType,Underlying,UnderlyingToken,StrikePrice,Expiry,FreezeQty,Lower Band,Upper Band,SurCodes,Events,ExchangeID,Multiplier,SettlementType
NSE,CM,NSECM,31507,JIND POL INV & FIN CO LTD,JPOLYINVST,JPOLYINVST-EQ,EQ,INE147P01019,1,0.10,2,,,0,0.00,,97171,823.30,1234.90,,,31507,1,
NSE,CM,NSECM,742,COSMO FIRST LIMITED,COSMOFIRST,COSMOFIRST-EQ,EQ,INE757A01017,1,0.05,2,,,0,0.00,,113502,704.80,1057.20,,Final Dividend - Rs. - 4.0000;22 Jul 2026,742,1,
NSE,CM,NSECM,759251,EPACK PREFAB TECHN LTD,EPACKPEB,EPACKPEB-EQ,EQ,INE0MLS01022,1,0.01,2,,,0,0.00,,396879,201.54,302.30,4100;4300,,759251,1,
NSE,CM,NSECM,17307,AJMERA REALTY & INF I LTD,AJMERA,AJMERA-EQ,EQ,INE298G01035,1,0.01,2,,,0,0.00,,815716,98.06,147.08,,,17307,1,
NSE,CM,NSECM,760213,LG ELECTRONICS INDIA LTD,LGEINDIA,LGEINDIA-EQ,EQ,INE324D01010,1,0.10,2,,,0,0.00,,65161,1374.50,1679.90,2100,,760213,1,
NSE,CM,NSECM,759477,CANARA HSBC LIFE INS CO L,CANHLIFE,CANHLIFE-EQ,EQ,INE01TY01017,1,0.01,2,,,0,0.00,,678298,117.85,176.77,2100,,759477,1,
NSE,CM,NSECM,17881,D.B.CORP LTD,DBCORP,DBCORP-EQ,EQ,INE950I01011,1,0.01,2,,,0,0.00,,478969,167.00,250.50,,Interim Dividend - Rs. - 5.0000;23 Jul 2026,17881,1,
NSE,CM,NSECM,24231,OM INFRA LIMITED,OMINFRAL,OMINFRAL-EQ,EQ,INE239D01028,1,0.01,2,,,0,0.00,,1148036,69.68,104.52,,,24231,1,
NSE,CM,NSECM,11452,CCL PRODUCTS (I) LTD,CCL,CCL-EQ,EQ,INE421D01022,1,0.10,2,,,0,0.00,,84388,946.90,1420.30,,,11452,1,
NSE,CM,NSECM,17351,SALONA COTSPIN LTD.,SALONA,SALONA-EQ,EQ,INE498E01010,1,0.05,2,,,0,0.00,,172079,199.05,298.55,2100;2300,,17351,1,
NSE,CM,NSECM,14769,091NSETEST,091NSETEST,091NSETEST-EQ,EQ,DUMMYSAN013,1,0.05,2,,,0,0.00,,0,180.00,220.00,,,14769,1,
NSE,CM,NSECM,5194,ANTARCTICA LTD,ANTGRAPHIC,ANTGRAPHIC-EQ,EQ,INE414B01021,1,0.01,2,,,0,0.00,,5068812,0.60,0.90,,,5194,1,
NSE,CM,NSECM,14982,CENTUM ELECTRONICS LTD,CENTUM,CENTUM-EQ,EQ,INE320B01020,1,0.10,2,,,0,0.00,,27819,2875.10,4312.50,2100,Final Dividend - Rs. - 5.0000;31 Jul 2026,14982,1,
NSE,CM,NSECM,30189,CURA TECHNOLOGIES LIMITED,CURAA,CURAA-EQ,EQ,INE117B01020,1,0.01,2,,,0,0.00,,323728,64.24,78.50,100;2200;2300,,30189,1,
NSE,CM,NSECM,760726,BHARAT COKING COAL LTD,BHARATCOAL,BHARATCOAL-EQ,EQ,INE05XR01022,1,0.01,2,,,0,0.00,,2854739,28.00,41.98,2100,,760726,1,
NSE,CM,NSECM,14592,FORTIS HEALTHCARE LTD,FORTIS,FORTIS-EQ,EQ,INE061F01013,1,0.05,2,,,0,0.00,,104938,853.85,1043.55,2100,Final Dividend - Rs. - 1.0000;24 Jul 2026,14592,1,
NSE,CM,NSECM,757443,MOTILALAMC - MOTOUR,MOTOUR,MOTOUR-EQ,EQ,INF247L01FP2,1,0.01,2,,,0,0.00,,89923,61.68,92.52,,,757443,1,
NSE,CM,NSECM,10871,GRM OVERSEAS LIMITED,GRMOVER,GRMOVER-EQ,EQ,INE192H01020,1,0.01,2,,,0,0.00,,1108572,81.18,99.22,3900;4100,,10871,1,
NSE,CM,NSECM,7145,ANAND RATHI WEALTH LTD,ANANDRATHI,ANANDRATHI-EQ,EQ,INE463V01026,1,0.10,2,,,0,0.00,,48815,1633.70,2450.50,2100,,7145,1,
NSE,CM,NSECM,22347,MACPOWER CNC MACHINES LTD,MACPOWER,MACPOWER-EQ,EQ,INE155Z01011,1,0.10,2,,,0,0.00,,74369,1075.60,1613.40,501,,22347,1,
NSE,CM,NSECM,7553,NRB BEARING LIMITED,NRBBEARING,NRBBEARING-EQ,EQ,INE349A01021,1,0.05,2,,,0,0.00,,251416,318.15,477.15,1001,,7553,1,
NSE,CM,NSECM,15228,UJJIVAN SMALL FINANC BANK,UJJIVANSFB,UJJIVANSFB-EQ,EQ,INE551W01018,1,0.01,2,,,0,0.00,,1412254,56.58,84.86,,,15228,1,
NSE,CM,NSECM,16719,ALMONDZ GLOBAL SEC LTD,ALMONDZ,ALMONDZ-EQ,EQ,INE326B01035,1,0.01,2,,,0,0.00,,5719221,10.29,15.43,2300,,16719,1,
NSE,CM,NSECM,4525,DYNAMATIC TECHNOLOGIES,DYNAMATECH,DYNAMATECH-EQ,EQ,INE221B01012,1,1.00,2,,,0,0.00,,9554,8367.00,12549.00,2100,,4525,1,
NSE,CM,NSECM,9046,AGRO PHOS INDIA LIMITED,AGROPHOS,AGROPHOS-EQ,EQ,INE740V01019,1,0.01,2,,,0,0.00,,662962,23.24,34.84,2300,,9046,1,
NSE,CM,NSECM,758300,GROWWAMC - GROWWLOVOL,GROWWLOVOL,GROWWLOVOL-EQ,EQ,INF666M01LB9,1,0.01,2,,,0,0.00,,126704,8.35,12.51,,,758300,1,
NSE,CM,NSECM,25984,ADITYA VISION LIMITED,AVL,AVL-EQ,EQ,INE679V01027,1,0.05,2,,,0,0.00,,163616,488.85,733.25,2100,,25984,1,
NSE,CM,NSECM,8833,BRIGHTCOM GROUP LIMITED,BCG,BCG-EQ,EQ,INE425B01027,1,0.01,2,,,0,0.00,,10636465,7.52,11.28,,,8833,1,
NSE,CM,NSECM,757658,FISCHER MEDICAL VENTURE L,FISCHER,FISCHER-EQ,EQ,INE771F01041,1,0.01,2,,,0,0.00,,2635565,34.15,41.73,2100;4000;4200;4300,,757658,1,
NSE,CM,NSECM,2029,INDIAN RAILWAY FIN CORP L,IRFC,IRFC-EQ,EQ,INE053F01010,1,0.01,2,,,0,0.00,,1136959,78.86,96.38,,,2029,1,
NSE,CM,NSECM,15244,KAVVERI DFS & WIR TEC LTD,KAVDEFENCE,KAVDEFENCE-EQ,EQ,INE641C01019,1,0.01,2,,,0,0.00,,1752500,51.36,62.76,2100;4200;4300,,15244,1,
NSE,CM,NSECM,19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,EQ,INE522D01027,1,0.05,2,,,0,0.00,,282739,317.70,388.20,,,19061,1,
NSE,CM,NSECM,10990,RADICO KHAITAN LTD,RADICO,RADICO-EQ,EQ,INE944F01028,1,0.10,2,,,0,0.00,,24374,3682.20,4500.40,2100,Final Dividend - Rs. - 9.0000;24 Jul 2026,10990,1,
NSE,CM,NSECM,15002,SUPREME INFRA. LTD.,SUPREMEINF,SUPREMEINF-EQ,EQ,INE550H01011,1,0.01,2,,,0,0.00,,1211665,66.03,99.03,,,15002,1,
NSE,CM,NSECM,11271,DREDGING CORP OF INDIA,DREDGECORP,DREDGECORP-EQ,EQ,INE506A01018,1,0.10,2,,,0,0.00,,99650,802.70,1203.90,2100,,11271,1,
NSE,CM,NSECM,21551,HALEOS LABS LIMITED,HALEOSLABS,HALEOSLABS-EQ,EQ,INE320X01016,1,0.10,2,,,0,0.00,,64999,1230.80,1846.00,2300,,21551,1,
NSE,CM,NSECM,764183,BFAM - BANK10BETF,BANK10BETF,BANK10BETF-EQ,EQ,INF0QA701CI0,1,0.01,2,,,0,0.00,,383749,16.58,24.86,,,764183,1,
NSE,CM,NSECM,762700,GRAVISS HOSPITALITY LTD.,GRAVISSHO,GRAVISSHO-EQ,EQ,INE214F01026,1,0.01,2,,,0,0.00,,2305974,24.44,36.66,2300,,762700,1,
NSE,CM,NSECM,18292,INVESCO INDIA GOLD ETF,IVZINGOLD,IVZINGOLD-EQ,EQ,INF205KA1BP1,1,0.05,2,,,0,0.00,,800912,99.90,149.80,,,18292,1,
NSE,CM,NSECM,20642,JINDAL WORLDWIDE LTD,JINDWORLD,JINDWORLD-EQ,EQ,INE247D01039,1,0.01,2,,,0,0.00,,2642857,30.27,45.39,2100;2900;3300;4100,,20642,1,
NSE,CM,NSECM,3693,GAYATRI HIGHWAYS LIMITED,GAYAHWS,GAYAHWS-EQ,EQ,INE287Z01012,1,0.01,2,,,0,0.00,,7836616,1.70,2.06,100;1600,,3693,1,
NSE,CM,NSECM,17357,GKW LIMITED,GKWLIMITED,GKWLIMITED-EQ,EQ,INE528A01020,1,0.10,2,,,0,0.00,,60946,1312.60,1968.80,2200;2300,,17357,1,
NSE,CM,NSECM,19097,SILLY MONKS ENTERTAIN LTD,SILLYMONKS,SILLYMONKS-EQ,EQ,INE203Y01012,1,0.01,2,,,0,0.00,,407468,12.64,18.94,2200;2300,,19097,1,
NSE,CM,NSECM,25482,TIJARIA POLYPIPES LTD,TIJARIA,TIJARIA-EQ,EQ,INE440L01017,1,0.01,2,,,0,0.00,,936088,4.18,5.10,100;1500;2200;2300,,25482,1,
NSE,CM,NSECM,3703,VIP INDUSTRIES LTD,VIPIND,VIPIND-EQ,EQ,INE054A01027,1,0.05,2,,,0,0.00,,338508,236.35,354.45,2200,,3703,1,
NSE,CM,NSECM,811,DCM SHRIRAM LIMITED,DCMSHRIRAM,DCMSHRIRAM-EQ,EQ,INE499A01024,1,0.10,2,,,0,0.00,,99334,804.70,1206.90,,Final Dividend - Rs. - 4.0000;31 Jul 2026,811,1,
NSE,CM,NSECM,13776,THE GE SHPG.LTD,GESHIP,GESHIP-EQ,EQ,INE017A01032,1,0.10,2,,,0,0.00,,69526,1150.40,1725.40,,,13776,1,
NSE,CM,NSECM,9683,KPIT TECHNOLOGIES LIMITED,KPITTECH,KPITTECH-EQ,EQ,INE04I401011,1,0.05,2,,,0,0.00,,171338,524.90,641.50,4100,,9683,1,
NSE,CM,NSECM,1415,GLOBAL EDUCATION LIMITED,GLOBAL,GLOBAL-EQ,EQ,INE291W01037,1,0.01,2,,,0,0.00,,980463,81.60,122.38,,,1415,1,
NSE,CM,NSECM,7048,HESTER BIOSCIENCES LTD,HESTERBIO,HESTERBIO-EQ,EQ,INE782E01017,1,0.10,2,,,0,0.00,,42235,1894.00,2840.80,3300;3900;4100,,7048,1,
NSE,CM,NSECM,2708,PRAKASH INDUSTRIES LTD,PRAKASH,PRAKASH-EQ,EQ,INE603A01013,1,0.01,2,,,0,0.00,,807837,99.02,148.52,,,2708,1,
NSE,CM,NSECM,3456,TATA MOTORS PASS VEH LTD,TMPV,TMPV-EQ,EQ,INE155A01022,1,0.05,2,,,0,0.00,,305673,291.45,356.15,2200;4300,,3456,1,
NSE,CM,NSECM,1247,GUJ STATE FERT & CHEM LTD,GSFC,GSFC-EQ,EQ,INE026A01025,1,0.01,2,,,0,0.00,,646728,123.65,185.47,,,1247,1,
NSE,CM,NSECM,1442,SANOFI INDIA LIMITED,SANOFI,SANOFI-EQ,EQ,INE058A01010,1,0.10,2,,,0,0.00,,29501,2711.20,4066.60,,,1442,1,
NSE,CM,NSECM,10515,UTIAMC-SENSEXBETA,SENSEXBETA,SENSEXBETA-EQ,EQ,INF789FB1X58,1,0.01,2,,,0,0.00,,118261,676.44,1014.66,,,10515,1,
NSE,CM,NSECM,762533,A C S TECHNOLOGIES LTD.,ACSTECH,ACSTECH-EQ,EQ,INE366C01021,1,0.01,2,,,0,0.00,,1984287,38.78,42.86,,,762533,1,
NSE,CM,NSECM,14174,IZMO LIMITED,IZMO,IZMO-EQ,EQ,INE848A01014,1,0.10,2,,,0,0.00,,90537,1049.30,1159.70,3300;3500;3900,,14174,1,
NSE,CM,NSECM,25049,PREMIER ENERGIES LIMITED,PREMIERENE,PREMIERENE-EQ,EQ,INE0BS701011,1,0.10,2,,,0,0.00,,97845,917.40,1121.20,,,25049,1,
NSE,CM,NSECM,16249,AVENUESAI LIMITED,CCAVENUE,CCAVENUE-EQ,EQ,INE483S01020,1,0.01,2,,,0,0.00,,6118353,13.08,19.60,,,16249,1,
NSE,CM,NSECM,4548,GUJARAT RAFFIA INDUST LTD,GUJRAFFIA,GUJRAFFIA-EQ,EQ,INE610B01024,1,0.01,2,,,0,0.00,,176726,38.54,42.58,2300;4300,,4548,1,
NSE,CM,NSECM,6818,LATENT VIEW ANALYTICS LTD,LATENTVIEW,LATENTVIEW-EQ,EQ,INE0I7C01011,1,0.05,2,,,0,0.00,,337700,236.85,355.25,,,6818,1,
NSE,CM,NSECM,25626,U. Y. FINCORP LIMITED,UYFINCORP,UYFINCORP-EQ,EQ,INE152C01025,1,0.01,2,,,0,0.00,,5384885,14.86,22.28,3200,,25626,1,
NSE,CM,NSECM,2636,NIP IND ETF DIV OPP,DIVOPPBEES,DIVOPPBEES-EQ,EQ,INF204KA1MS3,1,0.01,2,,,0,0.00,,301250,61.33,91.99,,,2636,1,
NSE,CM,NSECM,2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,EQ,INE331A01037,1,0.05,2,,,0,0.00,,109166,731.85,1097.75,,Dividend - Rs. - 2.5000;13 Aug 2026,2043,1,
NSE,CM,NSECM,15308,SEPC LIMITED,SEPC,SEPC-EQ,EQ,INE964H01014,1,0.01,2,,,0,0.00,,16638117,4.81,7.21,4100;4300,,15308,1,
NSE,CM,NSECM,10568,RAMA PHOSPHATES LIMITED,RAMAPHO,RAMAPHO-EQ,EQ,INE809A01032,1,0.01,2,,,0,0.00,,762753,104.88,157.32,,Final Dividend - Rs. - 0.2500;31 Jul 2026,10568,1,
NSE,CM,NSECM,13753,MANOMAY TEX INDIA LTD,MANOMAY,MANOMAY-EQ,EQ,INE784W01015,1,0.01,2,,,0,0.00,,493379,162.15,243.21,2300,,13753,1,
NSE,CM,NSECM,759079,DEV ACCELERATOR LIMITED,DEVX,DEVX-EQ,EQ,INE0VOV01021,1,0.01,2,,,0,0.00,,2949130,27.12,40.68,,,759079,1,
NSE,CM,NSECM,9087,PIX TRANSMISSIONS LIMITED,PIXTRANS,PIXTRANS-EQ,EQ,INE751B01018,1,0.10,2,,,0,0.00,,56611,1412.90,2119.30,,,9087,1,
NSE,CM,NSECM,371,BATA INDIA LTD,BATAINDIA,BATAINDIA-EQ,EQ,INE176A01028,1,0.05,2,,,0,0.00,,144849,552.00,827.90,2100,Interim Dividend;19 Aug 2026,371,1,
NSE,CM,NSECM,756900,MOTILALAMC - MON50EQUAL,MON50EQUAL,MON50EQUAL-EQ,EQ,INF247L01FC0,1,0.01,2,,,0,0.00,,1294918,26.44,39.64,,,756900,1,
NSE,CM,NSECM,24159,AKME FINTRADE (INDIA) LTD,AFIL,AFIL-EQ,EQ,INE916Y01027,1,0.01,2,,,0,0.00,,10857371,8.29,10.13,3500;4100;4300,,24159,1,
NSE,CM,NSECM,760193,AONEAMC - AONESILVER,AONESILVER,AONESILVER-EQ,EQ,INF1J2R01171,1,0.01,2,,,0,0.00,,1237395,6.76,10.14,,,760193,1,
NSE,CM,NSECM,3586,MOKSH ORNAMENTS LIMITED,MOKSH,MOKSH-EQ,EQ,INE514Y01020,1,0.01,2,,,0,0.00,,2885740,8.58,12.86,,,3586,1,
NSE,CM,NSECM,20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,EQ,INE522F01014,1,0.05,2,,,0,0.00,,228019,384.70,470.10,,,20374,1,
NSE,CM,NSECM,756038,WAAREE RENEWABLE TECH LTD,WAAREERTL,WAAREERTL-EQ,EQ,INE299N01021,1,0.10,2,,,0,0.00,,107266,745.60,1118.40,,,756038,1,
NSE,CM,NSECM,3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,EQ,INE256A01028,1,0.01,2,,,0,0.00,,948031,84.37,126.55,,,3812,1,
NSE,CM,NSECM,913,EQUITAS SMALL FIN BNK LTD,EQUITASBNK,EQUITASBNK-EQ,EQ,INE063P01018,1,0.01,2,,,0,0.00,,1276392,62.68,94.00,2100,,913,1,
NSE,CM,NSECM,781,DALMIA BHARAT SUG IN LTD,DALMIASUG,DALMIASUG-EQ,EQ,INE495A01022,1,0.05,2,,,0,0.00,,276244,289.60,434.30,,,781,1,
NSE,CM,NSECM,15883,HINDWARE HME INOVATON LTD,HINDWAREAP,HINDWAREAP-EQ,EQ,INE05AN01011,1,0.05,2,,,0,0.00,,471848,169.55,254.25,2200,,15883,1,
NSE,CM,NSECM,15259,RELIANCE POWER LTD.,RPOWER,RPOWER-EQ,EQ,INE614G01033,1,0.01,2,,,0,0.00,,4152313,19.25,28.87,2200;4300,,15259,1,
NSE,CM,NSECM,11275,TV TODAY NETWORK LTD,TVTODAY,TVTODAY-EQ,EQ,INE038F01029,1,0.01,2,,,0,0.00,,858690,93.16,139.74,2100,,11275,1,
NSE,CM,NSECM,11895,DCX SYSTEMS LIMITED,DCXINDIA,DCXINDIA-EQ,EQ,INE0KL801015,1,0.01,2,,,0,0.00,,553366,144.55,216.81,2200,,11895,1,
NSE,CM,NSECM,919,EIH LIMITED,EIHOTEL,EIHOTEL-EQ,EQ,INE230A01023,1,0.05,2,,,0,0.00,,305802,261.15,391.65,,Final Dividend - Rs. - 1.5000;31 Jul 2026,919,1,
NSE,CM,NSECM,20556,INDIA SHELTER FIN CORP L,INDIASHLTR,INDIASHLTR-EQ,EQ,INE922K01024,1,0.05,2,,,0,0.00,,138047,579.15,868.65,,,20556,1,
NSE,CM,NSECM,4684,SONA BLW PRECISION FRGS L,SONACOMS,SONACOMS-EQ,EQ,INE073K01018,1,0.05,2,,,0,0.00,,138711,646.20,789.70,2100,,4684,1,
NSE,CM,NSECM,1008,FACT LTD,FACT,FACT-EQ,EQ,INE188A01015,1,0.05,2,,,0,0.00,,122942,647.45,971.15,2100,,1008,1,
NSE,CM,NSECM,6198,FINEOTEX CHEMICAL LIMITED,FCL,FCL-EQ,EQ,INE045J01034,1,0.01,2,,,0,0.00,,2525801,35.64,43.54,201,,6198,1,
NSE,CM,NSECM,5204,GUJARAT MINERAL DEV CORP,GMDCLTD,GMDCLTD-EQ,EQ,INE131A01031,1,0.05,2,,,0,0.00,,177442,450.05,675.05,,,5204,1,
NSE,CM,NSECM,2998,SUVIDHAA INFOSERVE LTD,SUVIDHAA,SUVIDHAA-EQ,EQ,INE018401013,1,0.01,2,,,0,0.00,,6860677,2.25,2.75,1500;2200,,2998,1,
NSE,CM,NSECM,14894,CENTRAL BANK OF INDIA,CENTRALBK,CENTRALBK-EQ,EQ,INE483A01010,1,0.01,2,,,0,0.00,,3222297,24.83,37.23,,,14894,1,
NSE,CM,NSECM,13868,AARTI PHARMALABS LIMITED,AARTIPHARM,AARTIPHARM-EQ,EQ,INE0LRU01027,1,0.05,2,,,0,0.00,,148405,539.05,808.55,,,13868,1,
NSE,CM,NSECM,20607,INOX INDIA LIMITED,INOXINDIA,INOXINDIA-EQ,EQ,INE616N01034,1,0.10,2,,,0,0.00,,49828,1603.20,2404.80,2100;3500,,20607,1,
NSE,CM,NSECM,14435,JK TYRE & INDUSTRIES LTD,JKTYRE,JKTYRE-EQ,EQ,INE573A01042,1,0.05,2,,,0,0.00,,256000,312.50,468.70,,Dividend - Rs. - 4.0000;30 Jul 2026,14435,1,
NSE,CM,NSECM,10343,RADHIKA JEWELTECH LIMITED,RADHIKAJWE,RADHIKAJWE-EQ,EQ,INE583V01021,1,0.01,2,,,0,0.00,,1571522,50.91,76.35,,,10343,1,
NSE,CM,NSECM,13725,DCB BANK LIMITED,DCBBANK,DCBBANK-EQ,EQ,INE503A01015,1,0.01,2,,,0,0.00,,536902,149.00,223.48,,,13725,1,
NSE,CM,NSECM,29975,AONEAMC - AONETOTAL,AONETOTAL,AONETOTAL-EQ,EQ,INF1J2R01015,1,0.01,2,,,0,0.00,,1194998,9.38,14.06,,,29975,1,
NSE,CM,NSECM,3727,ANMOL INDIA LIMITED,ANMOL,ANMOL-EQ,EQ,INE02AR01019,1,0.01,2,,,0,0.00,,1861091,8.12,12.16,2300,,3727,1,
NSE,CM,NSECM,24014,BOROSIL SCIENTIFIC LTD,BOROSCI,BOROSCI-EQ,EQ,INE02L001032,1,0.01,2,,,0,0.00,,657495,121.68,182.50,,,24014,1,
NSE,CM,NSECM,3237,JTEKT INDIA LIMITED,JTEKTINDIA,JTEKTINDIA-EQ,EQ,INE643A01035,1,0.01,2,,,0,0.00,,759511,105.30,157.94,,,3237,1,
NSE,CM,NSECM,10577,KRBL LIMITED,KRBL,KRBL-EQ,EQ,INE001B01026,1,0.05,2,,,0,0.00,,284966,280.60,420.90,,,10577,1,
NSE,CM,NSECM,11892,VARDHMAN HOLDINGS LIMITED,VHL,VHL-EQ,EQ,INE701A01023,1,0.10,2,,,0,0.00,,28541,2802.70,4203.90,2200;2300,,11892,1,
NSE,CM,NSECM,15061,KOTAK PSU BANK,PSUBANK,PSUBANK-EQ,EQ,INF174KA1A86,1,0.01,2,,,0,0.00,,1202815,66.51,99.75,,,15061,1,
NSE,CM,NSECM,3963,GOCL CORPORATION LIMITED,GOCLCORP,GOCLCORP-EQ,EQ,INE077F01035,1,0.05,2,,,0,0.00,,252124,317.25,475.85,4100,,3963,1,
NSE,CM,NSECM,18417,RISHABH INSTRUMENTS LTD,RISHABH,RISHABH-EQ,EQ,INE0N2P01017,1,0.05,2,,,0,0.00,,160672,497.85,746.75,3500;3600;4100,Final Dividend - Rs. - 2.0000;24 Jul 2026,18417,1,
NSE,CM,NSECM,13735,GLOBAL VEC HELICORP LTD,GLOBALVECT,GLOBALVECT-EQ,EQ,INE792H01019,1,0.01,2,,,0,0.00,,457798,119.16,178.74,2200;2300,,13735,1,
NSE,CM,NSECM,13710,FIEM INDUSTRIES LIMITED,FIEMIND,FIEMIND-EQ,EQ,INE737H01014,1,0.10,2,,,0,0.00,,42873,1865.60,2798.20,,Final Dividend - Rs. - 40.0000;24 Jul 2026,13710,1,
NSE,CM,NSECM,436,IFGL REFRACTORIES LIMITED,IFGLEXPOR,IFGLEXPOR-EQ,EQ,INE133Y01011,1,0.01,2,,,0,0.00,,505846,158.14,237.20,4100;4300,Final Dividend - Rs. - 2.1500;29 Jul 2026,436,1,
NSE,CM,NSECM,1515,THE INDIA CEMENTS LIMITED,INDIACEM,INDIACEM-EQ,EQ,INE383A01012,1,0.05,2,,,0,0.00,,245437,325.60,488.40,2100,,1515,1,
NSE,CM,NSECM,8054,KARNATAKA BANK LIMITED,KTKBANK,KTKBANK-EQ,EQ,INE614B01018,1,0.05,2,,,0,0.00,,357401,223.80,335.60,,,8054,1,
NSE,CM,NSECM,24781,ADITYBIRLA SL NIF ETF-GR,BSLNIFTY,BSLNIFTY-EQ,EQ,INF209KB19D1,1,0.01,2,,,0,0.00,,3576114,22.37,33.55,,,24781,1,
NSE,CM,NSECM,759093,SHRINGAR HOU OF MANGALS L,SHRINGARMS,SHRINGARMS-EQ,EQ,INE1B3L01017,1,0.01,2,,,0,0.00,,455158,175.73,263.59,,,759093,1,
NSE,CM,NSECM,17152,ICICIPRAMC - ICICIM150,MIDCAPIETF,MIDCAPIETF-EQ,EQ,INF109KC11W8,1,0.01,2,,,0,0.00,,4256999,18.80,28.18,,,17152,1,
NSE,CM,NSECM,21252,AXISAMC-NIFTYAXIS,NIFTYAXIS,NIFTYAXIS-EQ,EQ,INF846K01W98,1,0.01,2,,,0,0.00,,378873,211.15,316.71,,,21252,1,
NSE,CM,NSECM,13290,B.L.KASHYAP & SON LTD,BLKASHYAP,BLKASHYAP-EQ,EQ,INE350H01032,1,0.01,2,,,0,0.00,,1832826,43.65,65.47,1201;1600;2100,,13290,1,
NSE,CM,NSECM,17576,DSPAMC - DSPPVBKETF,PVTBANKADD,PVTBANKADD-EQ,EQ,INF740KA1TA7,1,0.01,2,,,0,0.00,,3611264,22.16,33.22,,,17576,1,
NSE,CM,NSECM,29492,ORCHASP LIMITED,ORCHASP,ORCHASP-EQ,EQ,INE215B01022,1,0.01,2,,,0,0.00,,11328108,1.27,1.89,2100;4300,,29492,1,
NSE,CM,NSECM,530,BPL LTD,BPL,BPL-EQ,EQ,INE110A01019,1,0.01,2,,,0,0.00,,1601506,43.03,64.53,201;1600;2200,,530,1,
NSE,CM,NSECM,758986,GRETEX CORPORATE SERVICES,GCSL,GCSL-EQ,EQ,INE199P01028,1,0.05,2,,,0,0.00,,188321,424.80,637.20,3200;3300;4300,,758986,1,
NSE,CM,NSECM,5782,MIRAEAMC - MASPTOP50,MASPTOP50,MASPTOP50-EQ,EQ,INF769K01HP3,1,0.01,2,,,0,0.00,,1536501,52.07,78.09,,,5782,1,
NSE,CM,NSECM,8827,AVRO INDIA LIMITED,AVROIND,AVROIND-EQ,EQ,INE652Z01025,1,0.01,2,,,0,0.00,,4387403,7.06,10.58,,,8827,1,
NSE,CM,NSECM,7406,GLENMARK PHARMACEUTICALS,GLENMARK,GLENMARK-EQ,EQ,INE935A01035,1,0.10,2,,,0,0.00,,45433,1972.80,2411.20,,,7406,1,
NSE,CM,NSECM,3757,VENKY S (INDIA) LIMITED,VENKEYS,VENKEYS-EQ,EQ,INE398A01010,1,0.10,2,,,0,0.00,,66434,1204.20,1806.20,,,3757,1,
NSE,CM,NSECM,8124,AJANTA PHARMA LIMITED,AJANTPHARM,AJANTPHARM-EQ,EQ,INE031B01049,1,0.10,2,,,0,0.00,,29608,2695.60,4043.40,,Interim Dividend;05 Aug 2026,8124,1,
NSE,CM,NSECM,203,ASHAPURA MINECHEM LTD,ASHAPURMIN,ASHAPURMIN-EQ,EQ,INE348A01023,1,0.05,2,,,0,0.00,,143383,557.65,836.45,,,203,1,
NSE,CM,NSECM,762864,R R I L LTD.,RRIL,RRIL-EQ,EQ,INE951M01037,1,0.01,2,,,0,0.00,,3963706,13.31,19.95,2300,,762864,1,
NSE,CM,NSECM,13648,TALBROS AUTO. COMP. LTD,TALBROAUTO,TALBROAUTO-EQ,EQ,INE187D01029,1,0.05,2,,,0,0.00,,255244,313.40,470.10,,,13648,1,
NSE,CM,NSECM,761153,SEDEMAC MECHATRONICS LTD,SEDEMAC,SEDEMAC-EQ,EQ,INE00XB01019,1,0.10,2,,,0,0.00,,37182,2151.40,3227.00,2100;3300;3500;4100,,761153,1,
NSE,CM,NSECM,759569,ORKLA INDIA LIMITED,ORKLAINDIA,ORKLAINDIA-EQ,EQ,INE16NZ01023,1,0.05,2,,,0,0.00,,179591,445.40,668.10,,,759569,1,
NSE,CM,NSECM,8529,GMR POW AND URBAN INFRA L,GMRP&UI,GMRP&UI-EQ,EQ,INE0CU601026,1,0.01,2,,,0,0.00,,1024693,78.08,117.10,,,8529,1,
NSE,CM,NSECM,11596,LINCOLN PHARMA LTD,LINCOLN,LINCOLN-EQ,EQ,INE405C01035,1,0.05,2,,,0,0.00,,172394,464.00,696.00,,,11596,1,
NSE,CM,NSECM,25844,HYUNDAI MOTOR INDIA LTD,HYUNDAI,HYUNDAI-EQ,EQ,INE0V6F01027,1,0.10,2,,,0,0.00,,51189,1757.40,2147.80,,,25844,1,
NSE,CM,NSECM,761066,BIRLASLAMC - ABSLMSCIN,ABSLMSCIN,ABSLMSCIN-EQ,EQ,INF209KC1662,1,0.01,2,,,0,0.00,,123411,23.36,35.04,,,761066,1,
NSE,CM,NSECM,25725,MIRAEAMC - BANKPSU,BANKPSU,BANKPSU-EQ,EQ,INF769K01LZ4,1,0.01,2,,,0,0.00,,193787,67.00,100.48,,,25725,1,
